#
# Copyright (c) Xerox Corporation, CodeX, Codendi 2004-2009.
# This file is licensed under the GNU General Public License version 2. See the file COPYING.
#
#-----------------------------------------------
# Script: SF/www/project/admin/editgroupinfo.php
#
project_admin_editgroupinfo	upd_fail	La actualización fallada o ningún dato cambió! $1
project_admin_editgroupinfo	upd_success	La actualización exitosa
project_admin_editgroupinfo	changed_public_info	Cambiado Información pública
project_admin_editgroupinfo	editing_g_info	Editando información de Grupo 
project_admin_editgroupinfo	editing_g_info_for	Editando información de grupo para: <B>$1</B>
project_admin_editgroupinfo	descriptive_g_name	Nombre de Grupo descriptivo:
project_admin_editgroupinfo	short_desc	Descripción corta (255 Carácter Max):
project_admin_editgroupinfo	long_desc	Descripción larga:
project_admin_editgroupinfo	patents	Patentes y Propuestas de Invención (*IPs)
project_admin_editgroupinfo	soft_required	Otro Software Requirió
project_admin_editgroupinfo	comments	Otros Comentarios:
project_admin_editgroupinfo	info_missed	Información desaparecida. COMPLACER rellenar todo información requerida.
project_admin_editgroupinfo	parent_project	Proyecto de padre:
project_admin_editgroupinfo	sub_projects	Sub-Proyectos:
project_admin_editgroupinfo	project_hierarchy_title	Jerarquía de proyecto
project_admin_editgroupinfo	must_be_admin_of_parent_project	El proyecto de padre dado no existe o no eres su administrador.
project_admin_editgroupinfo	project_hierarchy_desc_1	Estos objetivos de característica para proporcionar una manera de estructurar organizaciones de proyectos de unos permisos, grupos de usuario y punto de vista de control.
project_admin_editgroupinfo	project_hierarchy_desc_2	Cuando de hoy, es sólo utilizado por *Git/ *Gerrit para proyectos de paraguas (si pertinentes a su proyecto/ de plataforma).
project_admin_editgroupinfo	project_hierarchy_desc_3	Aun así, poniendo una jerarquía entre proyectos podría tener impactos futuros (p. ej. miembros del proyecto de padre posiblemente podría tener acceso a todo *sub-proyectos incluso sin los permisos explícitos concedidos).
project_admin_editgroupinfo	autocompleter_placeholder	Nombre de proyecto (búsqueda cuando  escribes)
project_admin_editgroupinfo	remove_parent_project	Saca proyecto de padre
project_admin_editgroupinfo	self_exception	Un proyecto no puede ser su padre propio.
project_admin_editgroupinfo	ancestor_exception	Estos proyectos son ya relacionó.
project_admin_editgroupinfo	visibility_section	Acceso
project_admin_editgroupinfo	private_label	Privado
project_admin_editgroupinfo	public_label	Público
project_admin_editgroupinfo	choose_visbility	Escoger la visibilidad de su proyecto
project_admin_editgroupinfo	use_truncated_emails	El uso truncó emails
project_admin_editgroupinfo	truncated_emails_title	Truncó Emails
project_admin_editgroupinfo	truncated_emails_impacted_services_introduction	Truncó los emails son emails  que tiene su contenido aclarado (confidencialidad) y reemplazado por un enlace del elemento modificado.
project_admin_editgroupinfo	truncated_emails_impacted_services_no_available	Ningún servicio que utiliza truncó los emails está activado.
project_admin_editgroupinfo	truncated_emails_impacted_services_impacted_services	Impactó servicios:
project_admin_editgroupinfo	unrestricted_label	Público *incl. Restringió usuarios
project_admin_editgroupinfo	restricted_warning	Miembros de proyecto único pueden acceder un <*b>privados</*b> proyecto. <*br>Un <*b>público</*b> el proyecto es accesible a todo <*b>exceptúa restringió usuarios</*b>.<*br>No es aconsejable de dejar <*b>restringió usuarios</*b> para accederte proyecto sin razón buena.<*br />Complacer no que <*b>Público *incl. Restringido</*b> sólo aplica a <*em>página de resumen del proyecto</*em>, <*em>*Mediawiki</*em> y <*em>*git repositorios</*em>.
project_admin_editgroupinfo	general_warning	Miembros de proyecto único pueden acceder un <*b>privados</*b> proyecto <*br>Un <*b>público</*b> el proyecto es accesible a todo el mundo.
#
#-----------------------------------------------
# Script: SF/www/project/admin/editservice.php
#
project_admin_editservice	s_conf	Configuración de servicio
project_admin_editservice	s_ident_desc	Identificación de servicio y Descripción
project_admin_editservice	s_name_in_bar	Nombre que está mostrado en la Barra de Servicio
project_admin_editservice	s_label	Etiqueta de servicio
project_admin_editservice	url	*URL Señalado por el servicio
project_admin_editservice	s_link	Enlace de servicio
project_admin_editservice	s_short_name	Nombre corto para el servicio
project_admin_editservice	short_name	Nombre corto
project_admin_editservice	s_desc_in_tooltip	Descripción de servicio será mostrada en un *tooltip encima etiqueta de servicio.
project_admin_editservice	s_desc	Descripción de servicio
project_admin_editservice	s_scope	Alcance del servicio: proyecto sólo o sistema-ancho
project_admin_editservice	scope	Alcance
project_admin_editservice	display_options	Opciones de exhibición
project_admin_editservice	instanciated_for_new_p	Es *instanciated para proyectos nuevos?
project_admin_editservice	available	Disponible
project_admin_editservice	display_in_s_bar	Es mostrado en la barra de servicio?
project_admin_editservice	enabled	Habilitado
project_admin_editservice	pos_in_s_bar	Posición en barra de servicio
project_admin_editservice	screen_rank	Rango encima pantalla
project_admin_editservice	fields_required	Los campos requirieron
project_admin_editservice	s_creation	Creación de servicio
project_admin_editservice	system	Sistema
project_admin_editservice	project	Proyecto
project_admin_editservice	mandatory	: Obligatorio para sistema-servicios anchos
project_admin_editservice	edit_s	Edita Servicio
project_admin_editservice	s_not_exist	El servicio no existe: $1
project_admin_editservice	forbidden	Prohibido
project_admin_editservice	no_access_inactive_s	No puedes acceder un servicio interactivo
## There must be a label and description value here for each service name (system or project wide) that should be localized
## Naming rule for the key: 
## service_<service short name>_lbl_key for the service label
## service_<service short name>_desc_key for the service description
project_admin_editservice	service_summary_lbl_key	Resumen
project_admin_editservice	service_summary_desc_key	Resumen de proyecto
project_admin_editservice	service_admin_lbl_key	Admin
project_admin_editservice	service_admin_desc_key	Administración de proyecto
project_admin_editservice	service_homepage_lbl_key	Página de inicio
project_admin_editservice	service_homepage_desc_key	Página de inicio del proyecto
project_admin_editservice	service_forum_lbl_key	Foros
project_admin_editservice	service_forum_desc_key	Foros de proyecto
project_admin_editservice	service_bugs_lbl_key	Defectos
project_admin_editservice	service_bugs_desc_key	Gestor de defectos del sistema
project_admin_editservice	service_support_lbl_key	Soporte
project_admin_editservice	service_support_desc_key	Gestor de Soporte
project_admin_editservice	service_patch_lbl_key	Remiendos
project_admin_editservice	service_patch_desc_key	Gestor de remiendos (parches)
project_admin_editservice	service_mail_lbl_key	Listas
project_admin_editservice	service_mail_desc_key	Listas de Correo
project_admin_editservice	service_task_lbl_key	Tareas
project_admin_editservice	service_task_desc_key	Gestor de tarea
project_admin_editservice	service_doc_lbl_key	*Docs
project_admin_editservice	service_doc_desc_key	Gestor de documentos
project_admin_editservice	service_survey_lbl_key	Encuestas
project_admin_editservice	service_survey_desc_key	Encuestas del proyecto
project_admin_editservice	service_news_lbl_key	Noticias
project_admin_editservice	service_news_desc_key	Noticias del proyecto
project_admin_editservice	service_cvs_lbl_key	*CVS
project_admin_editservice	service_cvs_desc_key	*CVS Acceso
project_admin_editservice	service_file_lbl_key	Archivos
project_admin_editservice	service_file_desc_key	Liberaciones de archivo
project_admin_editservice	service_tracker_lbl_key	Rastreadores *v3
project_admin_editservice	service_tracker_desc_key	Rastreadores de proyecto (versión 3)
project_admin_editservice	service_svn_lbl_key	*Subversion
project_admin_editservice	service_svn_desc_key	*Subversion Acceso
project_admin_editservice	service_wiki_lbl_key	*Wiki
project_admin_editservice	service_wiki_desc_key	*Wiki
project_admin_editservice	conf_inherited	La configuración heredó
project_admin_editservice	conf_inherited_no	-
project_admin_editservice	conf_inherited_partially	Parcialmente
project_admin_editservice	conf_inherited_yes	Sí
#-----------------------------------------------
# Script: SF/www/project/admin/editugroup.php
#
project_admin_editugroup	name	Nombre
project_admin_editugroup	avoid_special_ch	Por favor evitar espacios y puntuación en nombres de grupo del usuario
project_admin_editugroup	desc	Descripción
project_admin_editugroup	browser_not_accepted	Triste, su navegador (Netscape 4.x) No es soportado. Para editar o crear un grupo de usuario, por favor utilizar un navegador diferente
project_admin_editugroup	create_ug	Crea Grupo de Usuario
project_admin_editugroup	create_ug_for	Creando grupo de usuario nuevo para <B>$1</B>
project_admin_editugroup	fill_ug_desc	Complacer, llenar el nombre y descripción de este grupo de usuario nuevo:
