#/**
#  *
#  * Include scripts message catalog (English)
#  *
#  * Codendi 
#  * Copyright (c) Xerox Corporation, Codendi Team, 2001-2009. All rights reserved
#  * http://www.codendi.com
#  *
#  *
#  */
#
#-----------------------------------------------
# Script: SF/common/survey/Survey.class.php
#
survey_common_survey	radio_buttons_1_5	Botones radiofónicos 1-5
survey_common_survey	text_area	Área de texto
survey_common_survey	radio_buttons_yes_no	Botones radiofónicos Sí/Núm
survey_common_survey	comment_only	Comentario Sólo
survey_common_survey	text_field	Campo de texto
survey_common_survey	radio_buttons	Botones Radiofónicos hechos de encargo
survey_common_survey	select_box	Selecciona Caja
survey_common_survey	none	Ninguno
survey_common_survey	dev_survey_title_key	Encuesta de desarrollador
#
#-----------------------------------------------
# Script: SF/www/survey/admin/add_question.php
#
survey_admin_add_question	add_q	Añadir Una Cuestión
survey_admin_add_question	perm_denied	El permiso Negó
survey_admin_add_question	add_this_q	Añadir Esta Cuestión
survey_admin_add_question	show_q	El espectáculo que Existe Cuestiones
survey_admin_add_question	q_type	Tipo de cuestión:
survey_admin_add_question	q_allowed	Cuestión (etiquetas de HTML dejadas):
#
#-----------------------------------------------
# Script: SF/www/survey/admin/add_survey.php
#
survey_admin_add_survey	add_s	Añadir Una Encuesta
survey_admin_add_survey	s_name	Nombre de Encuesta:
survey_admin_add_survey	comment	Números de cuestión de la lista, en orden deseado, separado por comas. <*B>Refiere a vuestra lista de cuestiones</*B> tan  puedes ver la cuestión *id es.<*BR> Ex: 1,3,5,20,12,7
survey_admin_add_survey	add_this_s	Añadir Esta Encuesta
survey_admin_add_survey	existing_s	Existiendo Encuestas
survey_admin_add_survey	active	Es Activo?
survey_admin_add_survey	anonymous_answers	Respuestas anónimas vale?
#
#-----------------------------------------------
# Script: SF/www/survey/admin/browse_question.php
#
survey_admin_browse_question	edit_q	Edita Cuestiones
survey_admin_browse_question	edit_q_msg	Clic en el 'Cuestión ID' para editar una cuestión
#
#-----------------------------------------------
# Script: SF/www/survey/admin/browse_survey.php
#
survey_admin_browse_survey	edit_s	Edita Encuestas
survey_admin_browse_survey	edit_s_msg	Clic en el  es*urvey ID' para editar una encuesta
#
#-----------------------------------------------
# Script: SF/www/survey/admin/index.php
#
survey_admin_index	admin	Administración de encuesta
survey_admin_index	add_s	Añade Encuestas
survey_admin_index	add_comment	Crear una encuesta nueva. Antes de crear una encuesta  está recomendado para crear el asociado cuestiona primero.
survey_admin_index	edit_existing	Edita Existir Encuestas
survey_admin_index	mod_s	Puedes modificar el título de encuesta, la cuestión asociada, lo hace activo o *inactive, etc.
survey_admin_index	add_q	Añade Cuestiones
survey_admin_index	create_q	Crear una cuestión nueva.
